order_number,sales_channel,warehouse_code,warehouse_branch_code,warehouse_location,store_location,store_id,store_branch_id,customer_id,customer_gender,product_id,product_category,product_type,payment_type,procured_date,procured_date_year,procured_date_month,order_date,order_date_year,order_date_month,ship_date,ship_date_year,ship_date_month,delivery_date,delivery_date_year,delivery_date_month,salesteam_id,salesteam_category,salesteam_name,order_quantity,discount_applied,unit_cost,unit_price,sale_price,profit,holding_cost
17948,In-Store,0,0,null,"Los Angeles, CA",99,2001,2014,Female,4792,333,Electronic accessories,Credit Card,2021-07-17,2021,7,2021-08-08,2021,8,2021-08-13,2021,8,2021-08-14,2021,8,4792,1,Team Alpha,6,0.15,456.94,737.00,626.45,169.51,7
17968,In-Store,0,0,null,"Seattle, WA",100,3001,2190,Female,4793,333,Electronic accessories,Cash,2022-06-27,2022,6,2022-07-14,2022,7,2022-07-17,2022,7,2022-07-23,2022,7,4793,1,Team Alpha,5,0.10,2378.90,2901.10,2610.99,232.09,7
17969,In-Store,0,0,null,"Seattle, WA",101,3001,2192,Male,4794,333,Electronic accessories,Credit Card,2021-04-23,2021,4,2021-04-29,2021,4,2021-05-04,2021,5,2021-05-17,2021,5,4794,1,Team Alpha,3,0.08,2695.21,3906.10,3613.14,917.93,9
17974,In-Store,0,0,null,"Seattle, WA",102,3001,2221,Male,4795,333,Electronic accessories,Ewallet,2020-11-04,2020,11,2020-11-16,2020,11,2020-11-25,2020,11,2020-12-05,2020,12,4795,1,Team Alpha,1,0.20,533.19,1159.10,927.28,394.09,5
18002,In-Store,0,0,null,"Seattle, WA",103,3001,2445,Male,4796,333,Electronic accessories,Credit Card,2022-07-18,2022,7,2022-08-17,2022,8,2022-08-27,2022,8,2022-09-07,2022,9,4796,1,Team Alpha,5,0.10,352.76,783.90,705.51,352.75,8
18011,In-Store,0,0,null,"Seattle, WA",104,3001,2477,Male,4797,333,Electronic accessories,Cash,2020-07-21,2020,7,2020-08-04,2020,8,2020-08-12,2020,8,2020-08-13,2020,8,4797,1,Team Alpha,2,0.10,2748.34,3926.20,3533.58,785.24,10
18032,In-Store,0,0,null,"Seattle, WA",105,3001,2586,Male,4798,333,Electronic accessories,Ewallet,2022-01-05,2022,1,2022-01-20,2022,1,2022-01-29,2022,1,2022-02-06,2022,2,4798,1,Team Alpha,4,0.08,533.05,1045.20,966.81,433.76,8
18033,In-Store,0,0,null,"Seattle, WA",106,3001,2590,Female,4799,333,Electronic accessories,Cash,2020-02-15,2020,2,2020-03-09,2020,3,2020-03-10,2020,3,2020-03-14,2020,3,4799,1,Team Alpha,5,0.15,574.06,1125.60,956.76,382.70,5
18068,In-Store,0,0,null,"Seattle, WA",107,3001,2823,Female,4800,333,Electronic accessories,Credit Card,2022-05-12,2022,5,2022-05-22,2022,5,2022-05-25,2022,5,2022-06-06,2022,6,4800,1,Team Alpha,6,0.20,1663.07,3959.70,3167.76,1504.69,3
18102,In-Store,0,0,null,"Seattle, WA",108,3001,3052,Female,4801,333,Electronic accessories,Ewallet,2022-03-23,2022,3,2022-04-01,2022,4,2022-04-07,2022,4,2022-04-13,2022,4,4801,1,Team Alpha,6,0.10,1339.20,1762.10,1585.89,246.69,2
18133,In-Store,0,0,null,"Seattle, WA",109,3001,3201,Male,4802,333,Electronic accessories,Ewallet,2020-02-01,2020,2,2020-02-08,2020,2,2020-02-10,2020,2,2020-02-14,2020,2,4802,1,Team Alpha,4,0.05,2084.37,3417.00,3246.15,1161.78,7
18147,In-Store,0,0,null,"Seattle, WA",110,3001,3282,Male,4803,333,Electronic accessories,Ewallet,2020-02-13,2020,2,2020-02-22,2020,2,2020-02-23,2020,2,2020-03-02,2020,3,4803,1,Team Alpha,7,0.05,428.26,911.20,865.64,437.38,1
18166,In-Store,0,0,null,"Houston, TX",111,1001,109,Female,4804,444,Health and beauty,Credit Card,2021-06-25,2021,6,2021-07-06,2021,7,2021-07-08,2021,7,2021-07-22,2021,7,4804,1,Team Alpha,2,0.08,2484.09,4006.60,3706.11,1222.02,9
18194,In-Store,0,0,null,"Houston, TX",112,1001,296,Male,4805,444,Health and beauty,Credit Card,2020-04-16,2020,4,2020-05-04,2020,5,2020-05-11,2020,5,2020-05-17,2020,5,4805,1,Team Alpha,8,0.20,2327.71,4013.30,3210.64,882.93,1
18195,In-Store,0,0,null,"Houston, TX",113,1001,300,Female,4806,444,Health and beauty,Cash,2022-06-20,2022,6,2022-07-20,2022,7,2022-07-25,2022,7,2022-08-03,2022,8,4806,1,Team Alpha,4,0.08,2120.15,3926.20,3631.74,1511.59,4
18232,In-Store,0,0,null,"Houston, TX",114,1001,548,Male,4807,444,Health and beauty,Credit Card,2020-11-10,2020,11,2020-11-18,2020,11,2020-11-19,2020,11,2020-11-25,2020,11,4807,1,Team Alpha,6,0.05,1316.01,2860.90,2717.86,1401.85,10
18238,In-Store,0,0,null,"Houston, TX",115,1001,571,Female,4808,444,Health and beauty,Ewallet,2020-09-27,2020,9,2020-10-17,2020,10,2020-10-22,2020,10,2020-10-24,2020,10,4808,1,Team Alpha,2,0.08,874.75,1715.20,1586.56,711.81,1
18250,In-Store,0,0,null,"Houston, TX",116,1001,655,Female,4809,444,Health and beauty,Cash,2020-07-17,2020,7,2020-07-31,2020,7,2020-08-04,2020,8,2020-08-13,2020,8,4809,1,Team Alpha,8,0.10,2138.64,2673.30,2405.97,267.33,9
18270,In-Store,0,0,null,"Houston, TX",117,1001,802,Male,4810,444,Health and beauty,Cash,2021-12-10,2021,12,2021-12-15,2021,12,2021-12-19,2021,12,2021-12-29,2021,12,4810,1,Team Alpha,3,0.08,158.66,247.90,229.31,70.65,9
18278,In-Store,0,0,null,"Houston, TX",118,1001,847,Male,4811,444,Health and beauty,Cash,2022-12-11,2022,12,2022-12-17,2022,12,2022-12-27,2022,12,2022-12-30,2022,12,4811,1,Team Alpha,4,0.05,323.61,703.50,668.33,344.72,8
18286,In-Store,0,0,null,"Houston, TX",119,1001,873,Male,4812,444,Health and beauty,Credit Card,2020-10-31,2020,10,2020-11-28,2020,11,2020-12-07,2020,12,2020-12-22,2020,12,4812,1,Team Alpha,6,0.10,151.55,261.30,235.17,83.62,3
18295,In-Store,0,0,null,"Houston, TX",120,1001,956,Male,4813,444,Health and beauty,Cash,2020-07-19,2020,7,2020-08-07,2020,8,2020-08-11,2020,8,2020-08-17,2020,8,4813,1,Team Alpha,3,0.05,723.40,1185.90,1126.61,403.21,6
18329,In-Store,0,0,null,"Los Angeles, CA",121,2001,1218,Male,4814,444,Health and beauty,Cash,2022-03-03,2022,3,2022-03-11,2022,3,2022-03-14,2022,3,2022-03-19,2022,3,4814,1,Team Alpha,3,0.08,4104.96,6036.70,5583.95,1478.99,7
18340,In-Store,0,0,null,"Los Angeles, CA",122,2001,1297,Female,4815,444,Health and beauty,Ewallet,2020-01-11,2020,1,2020-02-07,2020,2,2020-02-11,2020,2,2020-02-24,2020,2,4815,1,Team Alpha,5,0.10,1621.40,2948.00,2653.20,1031.80,6
18392,In-Store,0,0,null,"Los Angeles, CA",123,2001,1607,Female,4816,444,Health and beauty,Ewallet,2020-07-08,2020,7,2020-07-17,2020,7,2020-07-22,2020,7,2020-07-29,2020,7,4816,1,Team Alpha,7,0.05,4829.36,5681.60,5397.52,568.16,1
18415,In-Store,0,0,null,"Los Angeles, CA",124,2001,1727,Male,4817,444,Health and beauty,Ewallet,2022-05-17,2022,5,2022-06-03,2022,6,2022-06-04,2022,6,2022-06-17,2022,6,4817,1,Team Alpha,6,0.40,1167.14,2244.50,1346.70,179.56,2
18424,In-Store,0,0,null,"Los Angeles, CA",125,2001,1769,Female,4818,444,Health and beauty,Credit Card,2022-10-15,2022,10,2022-10-26,2022,10,2022-10-27,2022,10,2022-11-03,2022,11,4818,1,Team Alpha,3,0.05,713.35,1132.30,1075.69,362.34,3
18454,In-Store,0,0,null,"Los Angeles, CA",126,2001,1951,Female,4819,444,Health and beauty,Cash,2020-06-19,2020,6,2020-07-07,2020,7,2020-07-17,2020,7,2020-07-28,2020,7,4819,1,Team Alpha,7,0.30,633.95,1112.20,778.54,144.59,6
18455,In-Store,0,0,null,"Los Angeles, CA",127,2001,1953,Male,4820,444,Health and beauty,Cash,2021-10-22,2021,10,2021-11-01,2021,11,2021-11-06,2021,11,2021-11-16,2021,11,4820,1,Team Alpha,1,0.10,869.33,1159.10,1043.19,173.86,6
18456,In-Store,0,0,null,"Los Angeles, CA",128,2001,1961,Male,4821,444,Health and beauty,Cash,2021-05-26,2021,5,2021-05-30,2021,5,2021-06-09,2021,6,2021-06-23,2021,6,4821,1,Team Alpha,3,0.20,1401.37,1688.40,1350.72,-50.65,8
18507,In-Store,0,0,null,"Seattle, WA",129,3001,2201,Male,4822,444,Health and beauty,Cash,2020-06-01,2020,6,2020-06-22,2020,6,2020-06-23,2020,6,2020-06-30,2020,6,4822,1,Team Alpha,2,0.05,3526.75,5688.30,5403.89,1877.14,3
18515,In-Store,0,0,null,"Seattle, WA",130,3001,2262,Female,4823,444,Health and beauty,Ewallet,2021-07-18,2021,7,2021-08-02,2021,8,2021-08-06,2021,8,2021-08-17,2021,8,4823,1,Team Alpha,6,0.10,437.64,951.40,856.26,418.62,7
18533,In-Store,0,0,null,"Seattle, WA",131,3001,2333,Female,4824,444,Health and beauty,Credit Card,2021-07-12,2021,7,2021-07-18,2021,7,2021-07-19,2021,7,2021-07-26,2021,7,4824,1,Team Alpha,7,0.20,1912.85,3825.70,3060.56,1147.71,5
18538,In-Store,0,0,null,"Seattle, WA",132,3001,2346,Male,4825,444,Health and beauty,Credit Card,2022-05-14,2022,5,2022-05-23,2022,5,2022-06-01,2022,6,2022-06-04,2022,6,4825,1,Team Alpha,6,0.08,137.48,254.60,235.51,98.03,5
18554,In-Store,0,0,null,"Seattle, WA",133,3001,2475,Female,4826,444,Health and beauty,Ewallet,2022-03-10,2022,3,2022-04-09,2022,4,2022-04-11,2022,4,2022-04-23,2022,4,4826,1,Team Alpha,1,0.05,2821.24,6411.90,6091.31,3270.07,6
18566,In-Store,0,0,null,"Seattle, WA",134,3001,2524,Female,4827,444,Health and beauty,Cash,2022-09-28,2022,9,2022-10-14,2022,10,2022-10-23,2022,10,2022-11-04,2022,11,4827,1,Team Alpha,1,0.15,703.63,1192.60,1013.71,310.08,9
18577,In-Store,0,0,null,"Seattle, WA",135,3001,2627,Female,4828,444,Health and beauty,Credit Card,2021-06-22,2021,6,2021-07-12,2021,7,2021-07-21,2021,7,2021-08-05,2021,8,4828,1,Team Alpha,6,0.20,1661.94,3021.70,2417.36,755.42,2
18595,In-Store,0,0,null,"Seattle, WA",136,3001,2741,Male,4829,444,Health and beauty,Ewallet,2022-02-02,2022,2,2022-02-15,2022,2,2022-02-23,2022,2,2022-02-28,2022,2,4829,1,Team Alpha,8,0.10,4673.72,5916.10,5324.49,650.77,6
18597,In-Store,0,0,null,"Seattle, WA",137,3001,2750,Male,4830,444,Health and beauty,Ewallet,2020-01-15,2020,1,2020-02-04,2020,2,2020-02-11,2020,2,2020-02-25,2020,2,4830,1,Team Alpha,3,0.10,181.30,221.10,198.99,17.69,10
18600,In-Store,0,0,null,"Seattle, WA",138,3001,2763,Male,4831,444,Health and beauty,Cash,2022-03-12,2022,3,2022-03-18,2022,3,2022-03-23,2022,3,2022-03-25,2022,3,4831,1,Team Alpha,7,0.05,2778.62,5788.80,5499.36,2720.74,5
18601,In-Store,0,0,null,"Seattle, WA",139,3001,2769,Male,4832,444,Health and beauty,Ewallet,2022-01-27,2022,1,2022-02-06,2022,2,2022-02-15,2022,2,2022-02-21,2022,2,4832,1,Team Alpha,5,0.05,98.49,234.50,222.78,124.29,6
18626,In-Store,0,0,null,"Seattle, WA",140,3001,2945,Female,4833,444,Health and beauty,Cash,2022-09-23,2022,9,2022-10-17,2022,10,2022-10-27,2022,10,2022-11-09,2022,11,4833,1,Team Alpha,5,0.10,728.96,1139.00,1025.10,296.14,1
18629,In-Store,0,0,null,"Seattle, WA",141,3001,2951,Female,4834,444,Health and beauty,Cash,2021-08-08,2021,8,2021-08-13,2021,8,2021-08-16,2021,8,2021-08-26,2021,8,4834,1,Team Alpha,1,0.05,412.05,1005.00,954.75,542.70,5
18678,In-Store,0,0,null,"Houston, TX",142,1001,19,Male,4835,555,Home and lifestyle,Cash,2022-03-31,2022,3,2022-04-23,2022,4,2022-04-28,2022,4,2022-05-04,2022,5,4835,1,Team Alpha,4,0.10,702.03,1132.30,1019.07,317.04,3
18701,In-Store,0,0,null,"Houston, TX",143,1001,201,Male,4836,555,Home and lifestyle,Cash,2022-05-21,2022,5,2022-06-02,2022,6,2022-06-08,2022,6,2022-06-11,2022,6,4836,1,Team Alpha,7,0.10,2188.29,3839.10,3455.19,1266.90,1
18703,In-Store,0,0,null,"Houston, TX",144,1001,209,Female,4837,555,Home and lifestyle,Ewallet,2022-11-20,2022,11,2022-12-13,2022,12,2022-12-22,2022,12,2022-12-30,2022,12,4837,1,Team Alpha,3,0.15,2089.40,2579.50,2192.58,103.18,6
18712,In-Store,0,0,null,"Houston, TX",145,1001,238,Male,4838,555,Home and lifestyle,Cash,2021-11-09,2021,11,2021-12-05,2021,12,2021-12-13,2021,12,2021-12-26,2021,12,4838,1,Team Alpha,7,0.08,452.92,1132.30,1047.38,594.46,1
18733,In-Store,0,0,null,"Houston, TX",146,1001,393,Female,4839,555,Home and lifestyle,Credit Card,2021-11-28,2021,11,2021-12-23,2021,12,2022-01-01,2022,1,2022-01-14,2022,1,4839,1,Team Alpha,6,0.05,146.53,180.90,171.86,25.33,1
18745,In-Store,0,0,null,"Houston, TX",147,1001,462,Female,4840,555,Home and lifestyle,Credit Card,2021-04-16,2021,4,2021-05-01,2021,5,2021-05-09,2021,5,2021-05-20,2021,5,4840,1,Team Alpha,3,0.20,591.74,857.60,686.08,94.34,3
18757,In-Store,0,0,null,"Houston, TX",148,1001,512,Male,4841,555,Home and lifestyle,Credit Card,2020-07-14,2020,7,2020-07-22,2020,7,2020-07-23,2020,7,2020-08-05,2020,8,4841,1,Team Alpha,4,0.15,557.51,1051.90,894.12,336.61,6
18759,In-Store,0,0,null,"Houston, TX",149,1001,522,Male,4842,555,Home and lifestyle,Ewallet,2020-11-22,2020,11,2020-12-17,2020,12,2020-12-22,2020,12,2020-12-29,2020,12,4842,1,Team Alpha,7,0.08,488.10,1038.50,960.61,472.51,5
18796,In-Store,0,0,null,"Houston, TX",150,1001,768,Male,4843,555,Home and lifestyle,Ewallet,2021-03-31,2021,3,2021-04-19,2021,4,2021-04-25,2021,4,2021-05-04,2021,5,4843,1,Team Alpha,2,0.08,2176.16,3886.00,3594.55,1418.39,7
18831,In-Store,0,0,null,"Houston, TX",151,1001,991,Female,4844,555,Home and lifestyle,Ewallet,2022-04-25,2022,4,2022-05-09,2022,5,2022-05-13,2022,5,2022-05-18,2022,5,4844,1,Team Alpha,1,0.05,922.99,1098.80,1043.86,120.87,2
18838,In-Store,0,0,null,"Houston, TX",152,1001,1045,Female,4845,555,Home and lifestyle,Credit Card,2021-01-31,2021,1,2021-02-25,2021,2,2021-02-26,2021,2,2021-03-09,2021,3,4845,1,Team Alpha,7,0.08,2157.67,2599.60,2404.63,246.96,3
18848,In-Store,0,0,null,"Los Angeles, CA",153,2001,1097,Male,4846,555,Home and lifestyle,Ewallet,2020-09-23,2020,9,2020-10-04,2020,10,2020-10-05,2020,10,2020-10-20,2020,10,4846,1,Team Alpha,4,0.08,107.13,261.30,241.70,134.57,8
18864,In-Store,0,0,null,"Los Angeles, CA",154,2001,1160,Female,4847,555,Home and lifestyle,Cash,2021-01-16,2021,1,2021-01-18,2021,1,2021-01-20,2021,1,2021-01-21,2021,1,4847,1,Team Alpha,5,0.05,1510.18,3082.00,2927.90,1417.72,3
18866,In-Store,0,0,null,"Los Angeles, CA",155,2001,1164,Male,4848,555,Home and lifestyle,Credit Card,2022-05-12,2022,5,2022-05-28,2022,5,2022-05-29,2022,5,2022-06-09,2022,6,4848,1,Team Alpha,3,0.20,427.73,1018.40,814.72,386.99,10
18871,In-Store,0,0,null,"Los Angeles, CA",156,2001,1202,Female,4849,555,Home and lifestyle,Ewallet,2021-11-01,2021,11,2021-11-10,2021,11,2021-11-17,2021,11,2021-11-23,2021,11,4849,1,Team Alpha,2,0.20,1750.98,2398.60,1918.88,167.90,5
18882,In-Store,0,0,null,"Los Angeles, CA",157,2001,1249,Male,4850,555,Home and lifestyle,Credit Card,2022-11-10,2022,11,2022-11-26,2022,11,2022-11-29,2022,11,2022-12-12,2022,12,4850,1,Team Alpha,6,0.08,198.32,247.90,229.31,30.99,10
18885,In-Store,0,0,null,"Los Angeles, CA",158,2001,1269,Male,4851,555,Home and lifestyle,Cash,2020-06-21,2020,6,2020-07-10,2020,7,2020-07-11,2020,7,2020-07-26,2020,7,4851,1,Team Alpha,8,0.15,743.70,991.60,842.86,99.16,3
18922,In-Store,0,0,null,"Los Angeles, CA",159,2001,1466,Female,4852,555,Home and lifestyle,Credit Card,2020-12-23,2020,12,2021-01-15,2021,1,2021-01-25,2021,1,2021-02-09,2021,2,4852,1,Team Alpha,2,0.05,862.96,1078.70,1024.77,161.81,4
18930,In-Store,0,0,null,"Los Angeles, CA",160,2001,1509,Female,4853,555,Home and lifestyle,Credit Card,2022-04-07,2022,4,2022-05-05,2022,5,2022-05-15,2022,5,2022-05-27,2022,5,4853,1,Team Alpha,2,0.08,2341.25,3001.60,2776.48,435.23,5
18931,In-Store,0,0,null,"Los Angeles, CA",161,2001,1517,Female,4854,555,Home and lifestyle,Credit Card,2020-05-18,2020,5,2020-05-28,2020,5,2020-06-02,2020,6,2020-06-04,2020,6,4854,1,Team Alpha,5,0.15,3240.12,5226.00,4442.10,1201.98,2
18990,In-Store,0,0,null,"Los Angeles, CA",162,2001,1840,Male,4855,555,Home and lifestyle,Cash,2020-12-08,2020,12,2021-01-02,2021,1,2021-01-06,2021,1,2021-01-21,2021,1,4855,1,Team Alpha,2,0.05,520.72,897.80,852.91,332.19,10
18992,In-Store,0,0,null,"Los Angeles, CA",163,2001,1846,Female,4856,555,Home and lifestyle,Credit Card,2021-04-16,2021,4,2021-05-09,2021,5,2021-05-14,2021,5,2021-05-26,2021,5,4856,1,Team Alpha,7,0.08,155.44,268.00,247.90,92.46,7
18994,In-Store,0,0,null,"Los Angeles, CA",164,2001,1851,Female,4857,555,Home and lifestyle,Credit Card,2022-12-02,2022,12,2022-12-21,2022,12,2022-12-24,2022,12,2022-12-28,2022,12,4857,1,Team Alpha,4,0.05,643.20,1005.00,954.75,311.55,4
19015,In-Store,0,0,null,"Los Angeles, CA",165,2001,1997,Female,4858,555,Home and lifestyle,Credit Card,2022-11-21,2022,11,2022-12-18,2022,12,2022-12-20,2022,12,2023-01-01,2023,1,4858,1,Team Alpha,3,0.15,131.39,247.90,210.72,79.33,7
19018,In-Store,0,0,null,"Los Angeles, CA",166,2001,2031,Female,4859,555,Home and lifestyle,Ewallet,2022-10-20,2022,10,2022-11-07,2022,11,2022-11-08,2022,11,2022-11-12,2022,11,4859,1,Team Alpha,1,0.20,571.18,1038.50,830.80,259.62,6
19028,In-Store,0,0,null,"Los Angeles, CA",167,2001,2103,Male,4860,555,Home and lifestyle,Ewallet,2020-03-23,2020,3,2020-03-28,2020,3,2020-04-01,2020,4,2020-04-07,2020,4,4860,1,Team Alpha,7,0.10,85.16,207.70,186.93,101.77,8
19137,In-Store,0,0,null,"Seattle, WA",168,3001,2779,Female,4861,555,Home and lifestyle,Cash,2022-12-03,2022,12,2022-12-24,2022,12,2022-12-31,2022,12,2023-01-04,2023,1,4861,1,Team Alpha,6,0.30,1263.89,2633.10,1843.17,579.28,2
19144,In-Store,0,0,null,"Seattle, WA",169,3001,2832,Female,4862,555,Home and lifestyle,Credit Card,2021-01-19,2021,1,2021-02-04,2021,2,2021-02-06,2021,2,2021-02-19,2021,2,4862,1,Team Alpha,1,0.08,2622.25,3973.10,3675.12,1052.87,5
19150,In-Store,0,0,null,"Seattle, WA",170,3001,2883,Female,4863,555,Home and lifestyle,Credit Card,2020-08-03,2020,8,2020-08-23,2020,8,2020-08-28,2020,8,2020-08-29,2020,8,4863,1,Team Alpha,5,0.10,1480.70,1742.00,1567.80,87.10,1
19168,In-Store,0,0,null,"Seattle, WA",171,3001,3004,Female,4864,555,Home and lifestyle,Credit Card,2020-12-19,2020,12,2020-12-21,2020,12,2020-12-27,2020,12,2021-01-04,2021,1,4864,1,Team Alpha,8,0.05,633.15,904.50,859.28,226.13,1
19174,In-Store,0,0,null,"Seattle, WA",172,3001,3045,Female,4865,555,Home and lifestyle,Credit Card,2021-02-14,2021,2,2021-02-26,2021,2,2021-03-05,2021,3,2021-03-08,2021,3,4865,1,Team Alpha,6,0.05,2186.68,5085.30,4831.04,2644.36,3
19176,In-Store,0,0,null,"Seattle, WA",173,3001,3053,Female,4866,555,Home and lifestyle,Cash,2020-05-24,2020,5,2020-05-27,2020,5,2020-06-03,2020,6,2020-06-05,2020,6,4866,1,Team Alpha,5,0.20,600.32,1072.00,857.60,257.28,5
19191,In-Store,0,0,null,"Seattle, WA",174,3001,3128,Female,4867,555,Home and lifestyle,Credit Card,2022-05-17,2022,5,2022-05-24,2022,5,2022-05-28,2022,5,2022-06-04,2022,6,4867,1,Team Alpha,7,0.15,1393.80,1963.10,1668.64,274.84,5
19199,In-Store,0,0,null,"Seattle, WA",175,3001,3184,Female,4868,555,Home and lifestyle,Cash,2021-03-19,2021,3,2021-04-11,2021,4,2021-04-16,2021,4,2021-05-01,2021,5,4868,1,Team Alpha,8,0.20,1708.43,3973.10,3178.48,1470.05,10
19201,In-Store,0,0,null,"Seattle, WA",176,3001,3195,Male,4869,555,Home and lifestyle,Cash,2021-08-16,2021,8,2021-08-17,2021,8,2021-08-27,2021,8,2021-09-11,2021,9,4869,1,Team Alpha,6,0.20,1958.54,3497.40,2797.92,839.38,6
19230,In-Store,0,0,null,"Houston, TX",177,1001,58,Male,4870,666,Sports and travel,Credit Card,2021-09-21,2021,9,2021-10-05,2021,10,2021-10-10,2021,10,2021-10-25,2021,10,4870,1,Team Alpha,3,0.08,1246.20,2492.40,2305.47,1059.27,10
19232,In-Store,0,0,null,"Houston, TX",178,1001,61,Male,4871,666,Sports and travel,Ewallet,2020-04-30,2020,4,2020-05-30,2020,5,2020-06-01,2020,6,2020-06-06,2020,6,4871,1,Team Alpha,2,0.05,968.02,2251.20,2138.64,1170.62,10
19240,In-Store,0,0,null,"Houston, TX",179,1001,137,Female,4872,666,Sports and travel,Cash,2022-02-20,2022,2,2022-03-09,2022,3,2022-03-10,2022,3,2022-03-16,2022,3,4872,1,Team Alpha,5,0.08,693.45,1005.00,929.63,236.18,4
19243,In-Store,0,0,null,"Houston, TX",180,1001,148,Male,4873,666,Sports and travel,Ewallet,2022-07-10,2022,7,2022-07-29,2022,7,2022-08-08,2022,8,2022-08-20,2022,8,4873,1,Team Alpha,7,0.15,574.06,1125.60,956.76,382.70,6
19250,In-Store,0,0,null,"Houston, TX",181,1001,172,Female,4874,666,Sports and travel,Ewallet,2020-10-19,2020,10,2020-11-13,2020,11,2020-11-16,2020,11,2020-11-30,2020,11,4874,1,Team Alpha,7,0.40,988.18,2298.10,1378.86,390.68,3
19291,In-Store,0,0,null,"Houston, TX",182,1001,426,Female,4875,666,Sports and travel,Ewallet,2020-06-09,2020,6,2020-07-09,2020,7,2020-07-11,2020,7,2020-07-19,2020,7,4875,1,Team Alpha,2,0.05,3104.24,3979.80,3780.81,676.57,9
19303,In-Store,0,0,null,"Houston, TX",183,1001,524,Female,4876,666,Sports and travel,Credit Card,2022-02-07,2022,2,2022-02-21,2022,2,2022-03-03,2022,3,2022-03-07,2022,3,4876,1,Team Alpha,3,0.15,1401.98,1869.30,1588.91,186.93,4
19316,In-Store,0,0,null,"Houston, TX",184,1001,622,Female,4877,666,Sports and travel,Ewallet,2021-03-04,2021,3,2021-03-24,2021,3,2021-03-26,2021,3,2021-04-05,2021,4,4877,1,Team Alpha,2,0.15,1479.49,2425.40,2061.59,582.10,7
19342,In-Store,0,0,null,"Houston, TX",185,1001,746,Female,4878,666,Sports and travel,Credit Card,2022-10-20,2022,10,2022-11-16,2022,11,2022-11-21,2022,11,2022-11-25,2022,11,4878,1,Team Alpha,6,0.08,1514.20,3785.50,3501.59,1987.39,1
19344,In-Store,0,0,null,"Houston, TX",186,1001,750,Female,4879,666,Sports and travel,Cash,2020-06-05,2020,6,2020-06-29,2020,6,2020-06-30,2020,6,2020-07-14,2020,7,4879,1,Team Alpha,8,0.10,732.58,951.40,856.26,123.68,4
19352,In-Store,0,0,null,"Houston, TX",187,1001,808,Male,4880,666,Sports and travel,Cash,2020-07-10,2020,7,2020-08-02,2020,8,2020-08-11,2020,8,2020-08-26,2020,8,4880,1,Team Alpha,2,0.08,758.78,1011.70,935.82,177.04,8
19369,In-Store,0,0,null,"Houston, TX",188,1001,892,Male,4881,666,Sports and travel,Cash,2020-06-11,2020,6,2020-06-18,2020,6,2020-06-26,2020,6,2020-06-29,2020,6,4881,1,Team Alpha,7,0.05,522.00,1065.30,1012.04,490.04,4
19370,In-Store,0,0,null,"Houston, TX",189,1001,894,Male,4882,666,Sports and travel,Ewallet,2022-06-18,2022,6,2022-07-13,2022,7,2022-07-22,2022,7,2022-08-02,2022,8,4882,1,Team Alpha,4,0.05,844.20,1206.00,1145.70,301.50,3
19397,In-Store,0,0,null,"Houston, TX",190,1001,1044,Male,4883,666,Sports and travel,Cash,2020-04-30,2020,4,2020-05-22,2020,5,2020-05-26,2020,5,2020-05-29,2020,5,4883,1,Team Alpha,8,0.40,442.20,1105.50,663.30,221.10,4
19421,In-Store,0,0,null,"Los Angeles, CA",191,2001,1179,Male,4884,666,Sports and travel,Ewallet,2021-08-12,2021,8,2021-08-25,2021,8,2021-09-01,2021,9,2021-09-03,2021,9,4884,1,Team Alpha,7,0.08,120.47,207.70,192.12,71.65,5
19425,In-Store,0,0,null,"Los Angeles, CA",192,2001,1203,Male,4885,666,Sports and travel,Ewallet,2022-03-12,2022,3,2022-04-11,2022,4,2022-04-17,2022,4,2022-04-23,2022,4,4885,1,Team Alpha,2,0.05,634.09,1132.30,1075.69,441.60,1
19455,In-Store,0,0,null,"Los Angeles, CA",193,2001,1385,Female,4886,666,Sports and travel,Cash,2021-05-27,2021,5,2021-06-26,2021,6,2021-07-04,2021,7,2021-07-13,2021,7,4886,1,Team Alpha,3,0.05,680.99,1031.80,980.21,299.22,2
19456,In-Store,0,0,null,"Los Angeles, CA",194,2001,1392,Female,4887,666,Sports and travel,Ewallet,2021-04-27,2021,4,2021-05-12,2021,5,2021-05-22,2021,5,2021-06-06,2021,6,4887,1,Team Alpha,8,0.30,546.99,1051.90,736.33,189.34,3
19469,In-Store,0,0,null,"Los Angeles, CA",195,2001,1478,Male,4888,666,Sports and travel,Credit Card,2022-11-19,2022,11,2022-12-15,2022,12,2022-12-17,2022,12,2022-12-24,2022,12,4888,1,Team Alpha,8,0.30,1938.58,2619.70,1833.79,-104.79,10
19470,In-Store,0,0,null,"Los Angeles, CA",196,2001,1484,Female,4889,666,Sports and travel,Credit Card,2021-11-01,2021,11,2021-11-04,2021,11,2021-11-10,2021,11,2021-11-23,2021,11,4889,1,Team Alpha,8,0.05,633.49,1038.50,986.58,353.09,10
19481,In-Store,0,0,null,"Los Angeles, CA",197,2001,1538,Female,4890,666,Sports and travel,Ewallet,2020-04-14,2020,4,2020-04-23,2020,4,2020-05-02,2020,5,2020-05-07,2020,5,4890,1,Team Alpha,8,0.05,143.78,247.90,235.51,91.73,6
